date,a00,b00,c00,d00,e00,f00,g00,h00,i00,j00,k00,l00,m00,n00,o00,p00,q00,r00,s00,t00,u00,v00,w00,x00,y00,z00,a01,b01,c01,d01,e01,f01,g01,h01,i01,j01,k01,l01,m01,n01,o01,p01,q01,r01,s01,t01,u01,v01,w01,x01,y01,z01,a10,b10,c10,d10,e10,f10,g10,h10,i10,j10,k10,l10,m10,n10,o10,p10,q10,r10,s10,t10,u10,v10,w10,x10,y10,z10,a11,b11,c11,d11,e11,f11,g11,h11,i11,j11,k11,l11,m11,n11,o11,p11,q11,r11,s11,t11,u11,v11,w11,x11,y11,z11
2015-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,23,29,3,16,28,23,19,35,52,7,106,11,19,23,1,25,44,11,0,13,5,0,5,10,21,16,18,24,4,5,13,11,6,11,13,8,52,5,5,15,0,13,56,63,1,9,9,10,7,4
2015-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,39,41,26,60,6,7,33,14,20,56,14,0,75,9,12,23,0,28,55,21,4,23,0,3,6,26,29,24,13,28,4,2,11,24,15,28,15,12,30,11,14,23,0,19,62,20,2,16,4,1,3,6
2015-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,18,35,4,8,33,18,3,64,24,2,71,4,6,32,0,37,31,20,0,17,5,8,4,28,64,14,28,56,11,10,10,15,5,12,15,15,32,15,7,19,0,14,33,9,0,11,5,0,4,1
2015-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13,19,28,7,5,16,22,9,56,25,3,65,1,4,14,0,17,23,14,0,11,5,4,6,4,22,12,7,33,3,1,14,20,23,12,12,11,48,4,4,23,1,14,47,15,0,8,2,4,4,1
2015-06,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,20,32,31,19,3,18,22,61,49,47,2,56,3,6,21,0,21,23,12,0,13,6,1,7,5,26,20,10,18,5,11,6,8,6,20,14,28,29,10,2,20,0,21,30,12,1,3,3,4,5,4
2015-07,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58,14,18,27,10,9,19,16,8,18,20,4,63,6,6,40,1,27,40,34,0,6,6,5,1,12,28,12,7,13,4,1,3,19,12,14,10,18,27,7,1,20,0,17,12,16,0,6,9,0,3,5
2015-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,13,28,18,1,15,11,11,39,22,10,44,3,4,38,0,11,18,21,3,1,0,1,2,9,18,14,0,11,4,0,3,6,29,32,6,15,28,8,1,19,0,9,48,14,0,4,0,2,4,9
2015-09,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,20,17,25,13,3,9,11,14,37,23,6,49,12,3,101,0,15,28,11,1,7,2,1,5,26,16,21,4,40,2,4,5,17,10,13,14,13,28,11,4,19,0,13,84,10,0,9,4,1,3,6
2015-10,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,17,34,32,10,10,15,15,7,30,35,2,43,27,8,20,0,17,22,18,4,36,1,2,3,19,25,8,14,13,5,4,5,8,8,5,14,11,50,19,5,5,0,16,103,12,2,2,0,3,2,3
2015-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,36,28,3,4,18,16,6,83,34,2,40,22,9,64,0,35,38,12,0,27,0,1,21,16,19,15,12,17,7,2,8,13,13,8,6,18,50,23,4,4,0,43,45,9,0,6,5,1,33,0
2015-12,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,24,16,12,4,3,8,12,7,32,27,2,57,3,7,90,0,14,24,11,1,10,3,3,10,13,10,17,9,19,2,5,7,15,9,8,9,7,37,11,3,28,0,20,39,10,0,5,7,3,7,2
2016-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,31,29,48,41,5,12,17,7,8,38,28,13,51,10,9,108,2,22,41,8,6,8,7,5,11,6,10,10,13,22,2,3,12,12,7,9,10,6,33,2,6,24,0,18,55,16,1,7,6,1,1,3
2016-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,25,35,10,7,30,20,14,34,17,16,56,24,6,75,0,20,28,20,0,10,1,3,3,11,32,13,8,17,0,1,19,9,6,7,22,11,34,27,3,22,0,18,26,9,3,5,7,1,2,4
2016-03,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,13,21,37,5,12,3,17,2,34,31,11,69,13,4,52,0,22,33,30,0,6,6,1,3,10,36,14,31,9,7,1,7,10,4,15,16,21,34,10,6,10,0,18,27,10,4,15,6,4,1,2
2016-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,17,16,51,1,12,10,11,14,22,29,11,46,9,5,29,1,17,61,14,0,7,6,4,5,6,21,35,15,15,13,4,11,12,5,13,11,16,46,9,5,14,0,29,32,9,0,24,2,0,0,5
2016-05,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,32,52,25,12,11,13,10,9,24,6,73,12,12,45,2,10,41,10,3,5,4,0,2,13,31,32,18,11,8,9,6,7,10,19,10,15,27,11,5,13,0,19,29,8,1,8,7,0,0,1
2016-06,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,20,56,16,4,5,19,14,36,14,3,57,6,16,41,0,22,20,14,0,2,4,1,13,6,22,28,11,15,10,1,11,11,8,16,6,9,29,8,6,8,0,20,46,6,3,6,10,1,3,1
2016-07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41,27,25,5,8,17,10,17,30,13,13,63,18,6,38,1,21,20,16,0,9,6,2,8,4,52,28,11,19,5,1,11,5,12,31,10,12,38,3,4,7,0,12,46,8,1,4,3,1,0,3
2016-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,33,22,41,12,8,9,16,54,37,23,10,66,6,15,28,2,8,37,25,2,15,0,2,5,3,31,34,15,26,3,2,2,10,15,21,9,10,23,8,7,3,0,10,22,7,0,4,2,1,6,0
2016-09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,20,50,27,5,9,12,5,30,34,17,25,76,5,9,69,0,17,69,28,0,5,2,0,5,9,29,27,18,27,3,5,7,8,9,18,10,8,45,11,5,10,0,10,43,3,2,8,4,0,2,0
2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,8,28,32,31,10,5,10,26,7,35,14,23,67,3,16,76,0,13,29,24,6,6,4,8,0,2,22,15,11,19,1,4,9,17,12,26,10,8,56,15,16,4,0,25,23,4,0,13,0,0,0,0
2016-11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,31,20,42,6,2,15,12,21,7,9,8,56,15,16,108,0,28,27,14,2,14,5,1,19,5,24,26,17,10,1,1,1,12,6,8,8,6,45,11,6,34,0,9,27,12,0,11,7,0,2,1
2016-12,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,8,19,23,35,5,17,4,9,13,31,13,10,64,11,14,64,0,22,30,15,1,30,18,9,1,3,20,18,23,21,5,3,8,6,12,18,13,6,36,26,3,40,0,9,33,16,0,4,7,4,0,0
2017-01,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,24,25,10,24,5,11,7,6,34,30,24,9,67,9,11,216,0,19,56,8,0,15,14,3,7,3,22,12,15,16,4,12,2,12,10,18,12,10,26,10,5,38,0,20,46,23,0,6,5,1,2,5
2017-02,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,19,80,16,24,9,15,7,7,19,35,21,17,55,13,12,76,1,16,40,8,1,5,1,2,15,1,17,74,4,11,3,8,4,3,25,17,3,5,19,9,18,31,0,9,27,12,2,10,3,1,2,4
2017-03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,23,42,31,19,3,17,9,9,14,39,142,62,62,18,9,64,0,23,30,8,2,5,1,6,6,5,44,31,13,15,3,4,8,8,5,19,8,35,28,6,15,16,0,27,29,12,2,1,2,0,3,0
2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,14,16,15,36,10,26,7,10,18,30,11,11,52,7,12,62,0,16,25,4,1,4,3,2,5,6,25,21,12,30,2,9,6,8,17,27,6,19,57,21,11,18,0,46,25,11,0,3,9,3,1,3
2017-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,1,16,19,20,39,19,15,12,9,14,47,12,4,53,18,13,29,0,20,52,18,3,7,1,3,6,5,41,37,3,17,9,5,10,9,11,19,6,19,44,8,13,14,0,14,25,47,0,3,2,1,1,2
2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,23,17,30,56,4,4,10,19,7,27,8,5,46,13,10,54,1,22,50,18,3,3,1,1,3,5,25,20,11,21,3,4,9,9,6,11,28,6,49,13,8,8,0,21,22,31,0,7,7,0,2,1
2017-07,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7,24,27,28,42,8,14,15,7,7,20,10,8,57,25,13,150,0,25,62,16,0,6,21,1,5,1,25,17,16,18,3,6,5,18,4,10,9,9,52,6,5,13,0,16,17,14,0,2,2,5,2,47
2017-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,9,13,35,11,17,12,13,8,31,3,3,86,13,4,106,1,23,20,4,13,5,14,2,3,3,26,15,3,20,8,7,3,2,10,22,12,17,29,13,5,17,0,14,23,10,2,1,1,0,4,13
2017-09,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,10,16,16,2,23,5,2,9,12,9,1,65,3,3,33,1,27,36,11,1,11,2,1,3,0,50,13,10,17,3,3,4,4,3,11,2,29,38,13,5,9,0,7,24,16,0,3,2,0,2,1
2017-10,0,0,0,1,1,0,0,2,0,0,0,1,3,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,11,12,20,7,12,10,17,1,28,6,9,70,5,7,31,0,13,50,32,3,11,14,0,4,1,22,20,3,10,4,1,15,11,8,19,5,16,30,11,9,8,0,24,24,14,1,4,1,0,2,5
2017-11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,12,41,4,36,8,18,11,55,11,8,68,14,11,38,0,9,33,27,0,10,12,0,9,4,19,7,7,18,16,0,10,11,12,15,9,35,19,8,7,5,0,23,32,21,7,4,6,2,9,5
2017-12,0,3,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,13,15,39,7,23,6,12,14,28,13,5,80,5,23,39,0,11,50,20,0,4,9,1,2,0,21,7,5,17,13,8,6,6,10,23,12,18,43,1,3,7,0,10,57,11,23,3,8,0,1,4
2018-01,0,1,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,16,24,18,29,5,52,6,6,16,22,3,7,83,1,22,70,0,14,23,9,0,16,0,3,3,4,19,6,11,11,8,4,4,1,8,18,8,10,39,1,6,8,0,12,46,9,14,3,5,0,4,17
2018-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,25,13,36,6,8,7,4,46,30,21,9,45,5,21,36,0,10,42,22,0,7,5,7,2,3,19,15,17,23,12,4,10,6,9,17,4,15,44,5,12,14,0,9,46,5,3,4,7,2,0,8
2018-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,18,23,37,38,4,6,18,14,11,35,21,6,58,8,13,68,0,20,41,24,0,10,11,7,4,6,38,24,10,14,12,3,12,4,11,34,12,19,55,9,11,12,0,11,18,18,5,1,9,0,3,4
2018-04,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,15,22,45,33,25,26,12,25,39,2,8,92,9,12,83,0,23,37,16,3,9,13,0,2,9,17,30,16,10,17,10,9,17,10,24,9,19,55,7,2,37,0,7,15,11,3,6,7,5,0,16
2018-05,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,17,46,36,25,21,7,5,35,15,5,93,6,13,34,0,14,29,15,4,31,0,3,1,4,13,23,12,7,7,7,15,7,4,10,4,20,33,3,11,6,0,13,34,24,0,9,6,2,4,9
2018-06,0,5,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,23,13,51,11,23,24,7,4,28,13,2,80,4,9,53,0,21,24,36,0,10,7,1,11,10,11,29,6,19,6,23,5,2,7,20,5,7,25,16,7,4,0,22,5,33,13,6,6,0,5,8
2018-07,0,2,0,0,3,0,0,0,0,2,0,0,15,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,22,12,22,14,19,17,17,24,52,7,4,49,3,7,46,0,19,25,29,1,1,6,2,9,13,15,21,6,61,13,11,7,2,10,12,2,10,28,9,2,11,0,12,16,45,11,26,13,0,2,3
2018-08,0,3,0,0,1,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,15,16,21,12,51,6,17,10,10,8,5,82,6,6,42,0,13,35,14,2,26,2,3,17,3,19,10,5,12,8,17,3,2,9,158,3,30,15,8,1,8,0,24,21,27,4,10,13,1,3,1
2018-09,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,29,15,25,33,8,15,3,12,27,13,4,60,16,1,90,0,9,50,16,0,18,6,1,1,0,10,18,30,16,0,2,11,5,11,12,6,17,26,3,1,3,0,24,23,16,7,3,13,4,1,0
2018-10,0,0,0,0,0,0,0,0,0,37,0,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,26,26,29,15,20,13,4,6,33,7,3,82,6,15,56,0,13,30,17,0,21,7,1,4,7,15,26,14,21,7,0,15,16,4,243,6,5,30,1,2,8,0,9,18,18,8,1,13,1,1,2
2018-11,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,31,45,7,11,14,16,14,31,18,12,61,4,18,57,0,13,25,13,1,9,6,0,4,4,18,13,31,18,9,3,14,5,7,19,3,12,33,7,8,2,0,8,34,13,4,3,7,2,0,1
2018-12,0,1,0,0,0,0,0,0,0,36,0,2,14,0,0,0,0,6,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,49,21,47,32,33,5,7,10,32,19,3,50,3,9,69,0,19,18,13,8,9,16,3,2,8,11,31,6,22,4,4,13,5,13,221,10,15,37,5,2,12,0,11,12,21,15,0,11,0,1,2
2019-01,0,0,2,1,1,0,1,0,0,0,0,1,16,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,15,8,58,10,11,13,13,11,69,14,4,54,10,19,123,0,24,34,12,2,12,49,0,4,6,8,11,4,14,8,1,14,7,7,29,8,35,22,12,4,19,0,6,26,22,10,5,8,0,3,9
2019-02,0,0,5,2,0,0,0,1,0,37,0,1,0,0,0,0,0,1,3,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,31,28,12,13,15,14,9,12,25,21,5,60,3,13,64,0,40,43,39,1,4,60,5,0,0,14,22,23,9,2,2,17,5,5,231,12,18,28,10,6,13,0,15,50,22,8,15,15,1,0,2
2019-03,2,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,35,23,23,23,30,21,30,1,23,36,19,53,0,25,56,0,20,42,17,2,7,36,2,6,0,24,11,13,14,8,0,21,3,10,20,2,11,13,5,13,16,0,14,20,9,3,2,32,1,0,1
2019-04,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,26,32,36,33,24,20,7,1,25,28,21,46,5,17,103,0,9,30,27,1,7,15,8,13,2,14,16,11,8,23,0,8,6,82,17,3,20,34,11,12,7,0,26,22,15,8,7,22,2,5,0
2019-05,0,0,1,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,24,36,18,37,21,6,6,16,14,20,60,10,5,87,0,4,32,40,0,10,5,2,5,2,5,14,10,10,8,1,14,7,44,7,8,10,24,16,7,9,0,15,17,6,1,3,11,1,0,7
2019-06,1,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,33,19,22,9,29,16,3,6,26,33,24,36,3,14,77,2,7,33,30,0,2,2,2,13,0,14,13,20,12,8,2,8,1,6,25,8,7,25,7,4,10,0,18,13,12,3,7,10,0,2,2
2019-07,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,9,29,19,15,17,7,23,32,17,10,55,5,0,119,0,21,35,23,0,3,5,3,4,14,11,21,3,10,6,0,13,0,10,13,7,10,28,7,2,7,0,3,26,8,1,18,31,0,3,5
2019-08,0,0,2,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,26,7,24,47,13,40,2,58,34,17,17,50,2,1,83,0,9,61,11,2,1,0,2,0,0,6,25,4,11,5,1,2,5,33,23,14,18,22,9,3,22,0,7,57,6,2,27,33,3,1,1
2019-09,1,0,0,0,1,0,3,3,0,2,0,0,6,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,44,15,32,23,13,7,4,39,9,3,62,14,7,86,0,7,27,9,1,8,10,0,2,4,16,9,8,10,2,3,8,5,9,25,6,5,20,15,2,11,0,7,40,10,8,7,9,0,0,4
2019-10,0,0,0,3,1,0,1,1,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,19,23,8,5,16,20,5,25,26,8,49,10,8,72,0,2,25,18,2,9,2,1,0,0,3,4,5,9,8,1,5,14,1,18,5,13,15,15,12,11,1,13,27,16,2,15,21,2,1,0
